https://www.trulia.com/property/3263003577-274-Cleveland-St-Orange-NJ-07050,274 Cleveland St,Orange,NJ,07050,"92,000",5 Bedrooms,3 full Bathrooms,Multi-Family,Air Conditioning
https://www.trulia.com/property/3263005046-113-Chester-Ave-Bloomfield-NJ-07003,113 Chester Ave,Bloomfield,NJ,07003,"201,400",3 Bedrooms,1 full Bathroom,Single-Family Home,Air Conditioning
https://www.trulia.com/property/3263005483-23-25-Columbia-Ave-Newark-NJ-07106,23-25 Columbia Ave,Newark,NJ,07106,"252,037",Single-Family Home
https://www.trulia.com/property/3263006443-76-Lexington-Avenue-A-K-A-74-Lexingston-Ave-Maplewood-NJ-07040,76 Lexington Avenue A K A 74 Lexingston Ave,Maplewood,NJ,07040,"313,172",Single-Family Home
https://www.trulia.com/property/3262998811-78-King-St-Kearny-NJ-07032,78 King St,Kearny,NJ,07032,"315,000",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3263000359-38-Birchwood-Dr-North-Arlington-NJ-07031,38 Birchwood Dr,North Arlington,NJ,07031,"289,900",2 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3263005644-468-470-Mount-Prospect-Ave-Newark-NJ-07104,468-470 Mount Prospect Ave,Newark,NJ,07104,"140,000",2 Bedrooms,"1 full, 1 partial Bathrooms",Condo,Washer,Dryer
https://www.trulia.com/property/3263013745-572-572-15th-Ave-NEWARK-HEIGHTS-NJ-07103,572 572 15th Ave,NEWARK HEIGHTS,NJ,07103,"289,000",6 Bedrooms,"2 full, 2 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3263013568-20-Reservoir-Pl-Belleville-NJ-07109,20 Reservoir Pl,Belleville,NJ,07109,"309,000",4 Bedrooms,"1 full, 1 partial Bathrooms",Single-Family Home,Air Conditioning,Fireplace,Porch,Deck
https://www.trulia.com/property/3263013514-245-251-Ballantine-Pkwy-Newark-NJ-07104,245-251 Ballantine Pkwy,Newark,NJ,07104,"849,900",9 Bedrooms,"4 full, 2 partial Bathrooms",Single-Family Home
https://www.trulia.com/property/3263006830-168-Melrose-Ave-Irvington-NJ-07111,168 Melrose Ave,Irvington,NJ,07111,"50,000",3 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3263016827-171173-Woodside-Ave-Newark-NJ-07104,171173 Woodside Ave,Newark,NJ,07104,"150,000",3 Bedrooms,"1 full, 1 partial Bathrooms",Single-Family Home
https://www.trulia.com/property/3263017011-110-Pine-Grove-Ter-Newark-NJ-07106,110 Pine Grove Ter,Newark,NJ,07106,"52,500",3 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3263019480-2-Emerson-St-East-Orange-NJ-07018,2 Emerson St,East Orange,NJ,07018,"165,000",5 Bedrooms,2 full Bathrooms,Single-Family Home,Refrigerator
