link,street,city,state,zip,square_feet,price,bedrooms,bathroom,type
https://www.trulia.com/property/3261724599-76-Astor-Pl-Jersey-City-NJ-07304,76 Astor Pl,Jersey City,NJ,7304,600.0,329000.0,3 Bedrooms,3 full Bathrooms,Townhouse
https://www.trulia.com/property/3260632314-16-Butternut-St-52E-Jersey-City-NJ-07305,16 Butternut St #52E,Jersey City,NJ,7305,1310.0,315000.0,2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3231763541-33-Griffith-St-2-Jersey-City-NJ-07307,33 Griffith St #2,Jersey City,NJ,7307,1500.0,875000.0,3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3262356286-443-2nd-St-417-Jersey-City-NJ-07302,443 2nd St #417,Jersey City,NJ,7302,1181.0,775000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3156156556-299-Pavonia-Ave-3-1-Jersey-City-NJ-07302,299 Pavonia Ave #3-1,Jersey City,NJ,7302,3500.0,2495000.0,3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3260482858-122-Liberty-View-Dr-F-310-Jersey-City-NJ-07302,122 Liberty View Dr #F 310,Jersey City,NJ,7302,1812.0,1500000.0,3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3261017450-204-6th-St-3R-Jersey-City-NJ-07302,204 6th St #3R,Jersey City,NJ,7302,575.0,415000.0,1 Bedroom,1 full Bathroom,Townhouse
https://www.trulia.com/property/1090102300-8-Alder-St-6H-Jersey-City-NJ-07305,8 Alder St #6H,Jersey City,NJ,7305,1300.0,284900.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3247276387-44-Prospect-St-1-D-Jersey-City-NJ-07307,44 Prospect St #1-D,Jersey City,NJ,7307,1457.0,449000.0,3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262806251-45-River-Dr-S-2906-Jersey-City-NJ-07310,45 River Dr S #2906,Jersey City,NJ,7310,1377.0,919000.0,3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3268579081-700-Grove-St-8B-Jersey-City-NJ-07310,700 Grove St #8B,Jersey City,NJ,7310,1471.0,825000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262859192-40-Cottonwood-St-24P-Jersey-City-NJ-07305,40 Cottonwood St #24P,Jersey City,NJ,7305,1398.0,334900.0,2 Bedrooms,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3262960023-3306-John-F-Kennedy-Blvd-Jersey-City-NJ-07307,3306 John F Kennedy Blvd,Jersey City,NJ,7307,950.0,375597.0,3 Bedrooms,2 full Bathrooms,Townhouse
