link,street,city,state,zip,square_feet,price,bedrooms,bathroom,type
https://www.trulia.com/property/3257319443-8-Skyline-Dr-Jersey-City-NJ-07305,8 Skyline Dr,Jersey City,NJ,7305,n/a,"365,000",4 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/3257201660-41-Broadway-103-Jersey-City-NJ-07306,41 Broadway #103,Jersey City,NJ,7306,"1,035","480,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3235450827-6-Seidler-St-Jersey-City-NJ-07304,6 Seidler St,Jersey City,NJ,7304,n/a,"450,000",4 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3256019179-201-Marin-Blvd-2-705-Jersey-City-NJ-07302,201 Marin Blvd #2-705,Jersey City,NJ,7302,542,"465,000",1 full Bathroom,Condo,Skylight
https://www.trulia.com/property/1042382251-18-Yale-Ave-Jersey-City-NJ-07304,18 Yale Ave,Jersey City,NJ,7304,n/a,"275,000",3 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3017112741-16-Morton-Pl-Jersey-City-NJ-07305,16 Morton Pl,Jersey City,NJ,7305,n/a,"350,000",Multi-Family,,
https://www.trulia.com/property/3255665853-158-Chestnut-Ave-Jersey-City-NJ-07306,158 Chestnut Ave,Jersey City,NJ,7306,925,"425,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3259187336-4-Beacon-Way-509-Jersey-City-NJ-07304,4 Beacon Way #509,Jersey City,NJ,7304,"1,250","313,733",Condo,,
https://www.trulia.com/property/3255666550-158-Chestnut-Ave-2R-Jersey-City-NJ-07306,158 Chestnut Ave #2R,Jersey City,NJ,7306,875,"349,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3152155852-214-Bayview-Ave-Jersey-City-NJ-07305,214 Bayview Ave,Jersey City,NJ,7305,n/a,"169,504",Single-Family Home,,
https://www.trulia.com/property/3173875477-68-Greenville-Ave-Jersey-City-NJ-07305,68 Greenville Ave,Jersey City,NJ,7305,n/a,"213,975",Single-Family Home,,
https://www.trulia.com/property/3210312576-265-Fulton-Ave-Jersey-City-NJ-07305,265 Fulton Ave,Jersey City,NJ,7305,"1,520","250,231",Single-Family Home,,
https://www.trulia.com/property/3258835613-700-Grove-St-3W-Jersey-City-NJ-07310,700 Grove St #3W,Jersey City,NJ,7310,796,"445,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3242285186-71-Waverly-St-Jersey-City-NJ-07306,71 Waverly St,Jersey City,NJ,7306,n/a,"740,000",7 Bedrooms,"3 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3160565441-193-Union-St-Jersey-City-NJ-07304,193 Union St,Jersey City,NJ,7304,n/a,"250,998",6 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3223933665-203-Shearwater-Ct-W-51-Jersey-City-NJ-07305,203 Shearwater Ct W #51,Jersey City,NJ,7305,"2,468","869,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3256649538-201-Marin-Blvd-2-204-Jersey-City-NJ-07302,201 Marin Blvd #2-204,Jersey City,NJ,7302,"1,201","998,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3244336784-65-Webster-Ave-2-Jersey-City-NJ-07307,65 Webster Ave #2,Jersey City,NJ,7307,"1,352","439,000",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3256863557-201-Marin-Blvd-2-406-Jersey-City-NJ-07302,201 Marin Blvd #2-406,Jersey City,NJ,7302,"1,805","1,652,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3258456458-3-Soho-Dr-N-108-Jersey-City-NJ-07305,3 Soho Dr N #108,Jersey City,NJ,7305,974,"206,815",Condo,,
https://www.trulia.com/property/3091973393-87-Waverly-St-Jersey-City-NJ-07306,87 Waverly St,Jersey City,NJ,7306,n/a,"478,330",Single-Family Home,,
https://www.trulia.com/property/3207504484-63-Terhune-Ave-Jersey-City-NJ-07305,63 Terhune Ave,Jersey City,NJ,7305,750,"281,004",Single-Family Home,,
https://www.trulia.com/property/3255217920-201-Marin-Blvd-2-510-Jersey-City-NJ-07302,201 Marin Blvd #2-510,Jersey City,NJ,7302,678,"618,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3256647463-201-Marin-Blvd-2-401-Jersey-City-NJ-07302,201 Marin Blvd #2-401,Jersey City,NJ,7302,852,"788,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3231764879-33-Griffith-St-1-Jersey-City-NJ-07307,33 Griffith St #1,Jersey City,NJ,7307,"1,500","875,000",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3210216328-121-Armstrong-Ave-Jersey-City-NJ-07305,121 Armstrong Ave,Jersey City,NJ,7305,n/a,"159,000",Lot,,
https://www.trulia.com/property/3258102843-201-Marin-Blvd-2-504-Jersey-City-NJ-07302,201 Marin Blvd #2-504,Jersey City,NJ,7302,"1,172","1,041,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3214197283-808-W-Side-Ave-Jersey-City-NJ-07306,808 W Side Ave,Jersey City,NJ,7306,n/a,"2,900,000",Lot,,
https://www.trulia.com/property/3256649220-201-Marin-Blvd-2-602-Jersey-City-NJ-07302,201 Marin Blvd #2-602,Jersey City,NJ,7302,"1,370","1,168,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3259318235-129-Prospect-St-2-Jersey-City-NJ-07307,129 Prospect St #2,Jersey City,NJ,7307,"1,050","599,000",3 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3207278008-4-Beacon-Way-309-Jersey-City-NJ-07304,4 Beacon Way #309,Jersey City,NJ,7304,n/a,"374,900",2 Bedrooms,2 full Bathrooms,Apartment‹_Condo‹_Townhouse
https://www.trulia.com/property/3236857210-133-Myrtle-Ave-3-Jersey-City-NJ-07305,133 Myrtle Ave #3,Jersey City,NJ,7305,n/a,"400,000",7 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3258062148-35-Western-Ave-Jersey-City-NJ-07307,35 Western Ave,Jersey City,NJ,7307,n/a,"499,900",5 Bedrooms,"3 full, 1 partial Bathrooms",Unknown
https://www.trulia.com/property/3240325438-201-Marin-Blvd-S104-Jersey-City-NJ-07302,201 Marin Blvd #S104,Jersey City,NJ,7302,"1,680","1,408,000",2 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3256863353-201-Marin-Blvd-2-S104-Jersey-City-NJ-07302,201 Marin Blvd #2-S104,Jersey City,NJ,7302,"1,680","1,408,000",2 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3258180932-413-Ogden-Ave-Jersey-City-NJ-07307,413 Ogden Ave,Jersey City,NJ,7307,"1,129","675,000",2 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/builder-community/The-Oakman-Condominiums-3258469102/new-home/Penthouse-5-Plan/3259166851,Penthouse 5 Plan,Jersey City,NJ,7302,"1,574","1,999,500",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3210085758-4-Sherman-Ave-Jersey-City-NJ-07307,4 Sherman Ave,Jersey City,NJ,7307,n/a,"444,607",Single-Family Home,,
https://www.trulia.com/property/3245227353-5-Van-Cleef-St-Jersey-City-NJ-07305,5 Van Cleef St,Jersey City,NJ,7305,n/a,"279,000",4 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3253852913-5-Van-Wagenen-Ave-Jersey-City-NJ-07306,5 Van Wagenen Ave,Jersey City,NJ,7306,n/a,"399,900",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3255218910-201-Marin-Blvd-2-409-Jersey-City-NJ-07302,201 Marin Blvd #2-409,Jersey City,NJ,7302,n/a,"621,840",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3004171054-34-Randolph-Ave-Jersey-City-NJ-07305,34 Randolph Ave,Jersey City,NJ,7305,n/a,"195,000",Lot,,
https://www.trulia.com/property/3070222258-137-Van-Horne-St-Jersey-City-NJ-07304,137 Van Horne St,Jersey City,NJ,7304,n/a,"219,000",2 Bedrooms,1 full Bathroom,Unknown
https://www.trulia.com/property/3089667072-2-Skillman-Ave-Jersey-City-NJ-07306,2 Skillman Ave,Jersey City,NJ,7306,n/a,"432,709",Single-Family Home,,
https://www.trulia.com/property/3118523244-169-Lincoln-St-Jersey-City-NJ-07307,169 Lincoln St,Jersey City,NJ,7307,n/a,"430,000",3 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3193764739-87-Garfield-Ave-Jersey-City-NJ-07305,87 Garfield Ave,Jersey City,NJ,7305,n/a,"219,000",3 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3259052338-16-Front-St-Jersey-City-NJ-07302,16 Front St,Jersey City,NJ,7302,n/a,"1,300,000",Lot,,
https://www.trulia.com/property/1073508952-59-Court-House-Pl-Jersey-City-NJ-07306,59 Court House Pl,Jersey City,NJ,7306,n/a,"450,000",Single-Family Home,,
https://www.trulia.com/property/3222411414-214-Bartholdi-Ave-Jersey-City-NJ-07305,214 Bartholdi Ave,Jersey City,NJ,7305,n/a,"419,000",Multi-Family,Air Conditioning,
https://www.trulia.com/property/3257392992-224-Freeman-Ave-Jersey-City-NJ-07306,224 Freeman Ave,Jersey City,NJ,7306,n/a,"499,999",8 Bedrooms,4 full Bathrooms,Unknown
https://www.trulia.com/property/3021320468-249-Winfield-Ave-Jersey-City-NJ-07305,249 Winfield Ave,Jersey City,NJ,7305,n/a,"649,000","4 full, 1 partial Bathrooms",Multi-Family,Air Conditioning
https://www.trulia.com/property/3189188940-47-Terhune-Ave-Jersey-City-NJ-07305,47 Terhune Ave,Jersey City,NJ,7305,n/a,"649,000",6 Bedrooms,"4 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3256930738-172-174-Williams-Ave-Jersey-City-NJ-07304,172-174 Williams Ave,Jersey City,NJ,7304,n/a,"700,000",4 full Bathrooms,Multi-Family,
https://www.trulia.com/property/3257241450-267-Danforth-Ave-Jersey-City-NJ-07305,267 Danforth Ave,Jersey City,NJ,7305,n/a,"649,900",6 Bedrooms,"4 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/1025368021-31-Bartholdi-Ave-Jersey-City-NJ-07305,31 Bartholdi Ave,Jersey City,NJ,7305,n/a,"495,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Unknown
https://www.trulia.com/property/3211672338-201-Marin-Blvd-2-S404-Jersey-City-NJ-07302,201 Marin Blvd #2-S404,Jersey City,NJ,7302,n/a,"1,925,000",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3245227550-112-Armstrong-Ave-Jersey-City-NJ-07305,112 Armstrong Ave,Jersey City,NJ,7305,n/a,"479,000",4 full Bathrooms,Unknown,Porch
https://www.trulia.com/property/3259688472-129-Prospect-St-Jersey-City-NJ-07307,129 Prospect St,Jersey City,NJ,7307,n/a,"1,799,000",9 Bedrooms,3 full Bathrooms,Unknown
https://www.trulia.com/property/3263065558-89-Terrace-Ave-Jersey-City-NJ-07307,89 Terrace Ave,Jersey City,NJ,7307,n/a,"519,000",5 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3268714291-135-Montgomery-St-6D-Jersey-City-NJ-07302,135 Montgomery St #6D,Jersey City,NJ,7302,670,"425,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262574445-384-Johnston-Ave-384A-Jersey-City-NJ-07304,384 Johnston Ave #384A,Jersey City,NJ,7304,n/a,"377,086",Single-Family Home,,
https://www.trulia.com/property/3231125559-88-Orient-Ave-Jersey-City-NJ-07305,88 Orient Ave,Jersey City,NJ,7305,n/a,"280,000",4 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/1051644503-28-Lembeck-Ave-Jersey-City-NJ-07305,28 Lembeck Ave,Jersey City,NJ,7305,"1,740","262,500",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3259547287-79-Crescent-Ave-Jersey-City-NJ-07304,79 Crescent Ave,Jersey City,NJ,7304,n/a,"149,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3117303889-1011-Summit-Ave-Jersey-City-NJ-07307,1011 Summit Ave,Jersey City,NJ,7307,"2,178","400,821",Single-Family Home,,
https://www.trulia.com/property/3257322749-269-Ege-Ave-Jersey-City-NJ-07304,269 Ege Ave,Jersey City,NJ,7304,"2,000","299,000",3 full Bathrooms,Single-Family Home,
https://www.trulia.com/property/3064705491-90-Neptune-Ave-Jersey-City-NJ-07305,90 Neptune Ave,Jersey City,NJ,7305,n/a,"341,316",Single-Family Home,,
https://www.trulia.com/property/3229109992-4-Beacon-Way-1003-Jersey-City-NJ-07304,4 Beacon Way #1003,Jersey City,NJ,7304,n/a,"239,900",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3244376138-413-Ogden-Ave-2-Jersey-City-NJ-07307,413 Ogden Ave #2,Jersey City,NJ,7307,n/a,"795,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3258013678-50-Dey-St-38-Jersey-City-NJ-07306,50 Dey St #38,Jersey City,NJ,7306,n/a,"515,000",Condo,,
https://www.trulia.com/property/3259104653-195-Boyd-Ave-Jersey-City-NJ-07304,195 Boyd Ave,Jersey City,NJ,7304,n/a,"465,000",7 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3108389295-77-Hudson-St-3708-Jersey-City-NJ-07302,77 Hudson St #3708,Jersey City,NJ,7302,930,"999,999",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3169410576-319-Van-Nostrand-Ave-Jersey-City-NJ-07305,319 Van Nostrand Ave,Jersey City,NJ,7305,"2,660","246,964",Single-Family Home,,
https://www.trulia.com/property/3207426474-98-Bright-St-2R-Jersey-City-NJ-07302,98 Bright St #2R,Jersey City,NJ,7302,665,"433,409",Condo,,
https://www.trulia.com/property/3258844056-97-Wade-St-Jersey-City-NJ-07305,97 Wade St,Jersey City,NJ,7305,n/a,"194,877",Single-Family Home,,
https://www.trulia.com/property/3221973653-260-Harrison-Ave-501-Jersey-City-NJ-07304,260 Harrison Ave #501,Jersey City,NJ,7304,617,"185,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/37334879-131-Wegman-Pkwy-Jersey-City-NJ-07305,131 Wegman Pkwy,Jersey City,NJ,7305,n/a,"253,917",Single-Family Home,,
https://www.trulia.com/property/3010416481-56-Gardner-Ave-Jersey-City-NJ-07304,56 Gardner Ave,Jersey City,NJ,7304,n/a,"320,329",Single-Family Home,,
https://www.trulia.com/property/3204426713-427-Wayne-St-Jersey-City-NJ-07302,427 Wayne St,Jersey City,NJ,7302,n/a,"668,575",Single-Family Home,,
https://www.trulia.com/property/3169996563-33-Rutgers-Ave-Jersey-City-NJ-07305,33 Rutgers Ave,Jersey City,NJ,7305,n/a,"229,783",Single-Family Home,,
https://www.trulia.com/property/3135130925-233-7th-St-Jersey-City-NJ-07302,233 7th St,Jersey City,NJ,7302,n/a,"1,760,000",4 Bedrooms,3 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3066365881-405-Bergen-Ave-Jersey-City-NJ-07304,405 Bergen Ave,Jersey City,NJ,7304,n/a,"355,000",5 Bedrooms,3 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3016851144-4-Beacon-Way-403-Jersey-City-NJ-07304,4 Beacon Way #403,Jersey City,NJ,7304,n/a,"337,670",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/1028072800-2-Wegman-Ct-Jersey-City-NJ-07305,2 Wegman Ct,Jersey City,NJ,7305,n/a,"359,000",6 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3247276387-44-Prospect-St-1-D-Jersey-City-NJ-07307,44 Prospect St #1-D,Jersey City,NJ,7307,"1,457","449,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3148292919-286-Virginia-Ave-Jersey-City-NJ-07304,286 Virginia Ave,Jersey City,NJ,7304,n/a,"325,000",4 Bedrooms,"2 full, 1 partial Bathrooms",Single-Family Home
https://www.trulia.com/property/3259345229-264-3rd-St-1L-Jersey-City-NJ-07302,264 3rd St #1L,Jersey City,NJ,7302,836,"625,000",1 Bedroom,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3229851569-464-466-Pacific-Ave-Jersey-City-NJ-07304,464-466 Pacific Ave,Jersey City,NJ,7304,948,"160,428",Single-Family Home,,
https://www.trulia.com/property/3059762627-2-2nd-St-3305-Jersey-City-NJ-07302,2 2nd St #3305,Jersey City,NJ,7302,"1,371","2,050,000",2 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3255423465-4-Constellation-Pl-311-Jersey-City-NJ-07305,4 Constellation Pl #311,Jersey City,NJ,7305,n/a,"302,650",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3263025973-61-Bleecker-St-Jersey-City-NJ-07307,61 Bleecker St,Jersey City,NJ,7307,n/a,"350,000",4 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3259285431-129-Prospect-St-3-Jersey-City-NJ-07307,129 Prospect St #3,Jersey City,NJ,7307,975,"575,000",3 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3207426474-98-Bright-St-2R-Jersey-City-NJ-07302,98 Bright St #2R,Jersey City,NJ,7302,665,"433,409",Condo,,
https://www.trulia.com/property/3058676675-50-Reservoir-Ave-201-Jersey-City-NJ-07307,50 Reservoir Ave #201,Jersey City,NJ,7307,993,"365,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3258097463-96-A-Suburbia-Dr-Jersey-City-NJ-07305,96 A Suburbia Dr,Jersey City,NJ,7305,825,"177,851",2 Bedrooms,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3101714938-982-W-Side-Ave-Jersey-City-NJ-07306,982 W Side Ave,Jersey City,NJ,7306,n/a,"338,545",Single-Family Home,,
https://www.trulia.com/property/1078203552-349-New-York-Ave-5-Jersey-City-NJ-07307,349 New York Ave #5,Jersey City,NJ,7307,"1,780","585,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3150179222-159-2nd-St-705-Jersey-City-NJ-07302,159 2nd St #705,Jersey City,NJ,7302,"1,411","899,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262171027-149-Grant-Ave-3C-Jersey-City-NJ-07305,149 Grant Ave #3C,Jersey City,NJ,7305,851,"125,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3235800319-284-Armstrong-Ave-Jersey-City-NJ-07305,284 Armstrong Ave,Jersey City,NJ,7305,n/a,"349,900",4 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3262537419-476-Monmouth-St-402-Jersey-City-NJ-07302,476 Monmouth St #402,Jersey City,NJ,7302,810,"699,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3209198393-39-Gardner-Ave-Jersey-City-NJ-07304,39 Gardner Ave,Jersey City,NJ,7304,n/a,"399,999",5 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3039241775-45-River-Dr-S-1509-Jersey-City-NJ-07310,45 River Dr S #1509,Jersey City,NJ,7310,"1,377","879,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3115179020-260-Harrison-Ave-207-Jersey-City-NJ-07304,260 Harrison Ave #207,Jersey City,NJ,7304,n/a,"274,000",2 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3231703458-74-Sterling-Ave-Jersey-City-NJ-07305,74 Sterling Ave,Jersey City,NJ,7305,n/a,"339,000",5 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/1049634157-292-Lembeck-Ave-Jersey-City-NJ-07305,292 Lembeck Ave,Jersey City,NJ,7305,n/a,"319,900",Single-Family Home,,
https://www.trulia.com/property/3259187336-4-Beacon-Way-509-Jersey-City-NJ-07304,4 Beacon Way #509,Jersey City,NJ,7304,"1,250","313,733",Condo,,
https://www.trulia.com/property/3263061986-72-Jefferson-Ave-2F-Jersey-City-NJ-07306,72 Jefferson Ave #2F,Jersey City,NJ,7306,600,"220,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3262768186-114-River-St-Jersey-City-NJ-07302,114 River St,Jersey City,NJ,7302,n/a,"2,349,000",5 Bedrooms,"3 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3135130925-233-7th-St-Jersey-City-NJ-07302,233 7th St,Jersey City,NJ,7302,n/a,"1,760,000",4 Bedrooms,3 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3066365881-405-Bergen-Ave-Jersey-City-NJ-07304,405 Bergen Ave,Jersey City,NJ,7304,n/a,"355,000",5 Bedrooms,3 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3016851144-4-Beacon-Way-403-Jersey-City-NJ-07304,4 Beacon Way #403,Jersey City,NJ,7304,n/a,"337,670",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/1028072800-2-Wegman-Ct-Jersey-City-NJ-07305,2 Wegman Ct,Jersey City,NJ,7305,n/a,"359,000",6 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3247276387-44-Prospect-St-1-D-Jersey-City-NJ-07307,44 Prospect St #1-D,Jersey City,NJ,7307,"1,457","449,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3148292919-286-Virginia-Ave-Jersey-City-NJ-07304,286 Virginia Ave,Jersey City,NJ,7304,n/a,"325,000",4 Bedrooms,"2 full, 1 partial Bathrooms",Single-Family Home
https://www.trulia.com/property/3259345229-264-3rd-St-1L-Jersey-City-NJ-07302,264 3rd St #1L,Jersey City,NJ,7302,836,"625,000",1 Bedroom,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3229851569-464-466-Pacific-Ave-Jersey-City-NJ-07304,464-466 Pacific Ave,Jersey City,NJ,7304,948,"160,428",Single-Family Home,,
https://www.trulia.com/property/3059762627-2-2nd-St-3305-Jersey-City-NJ-07302,2 2nd St #3305,Jersey City,NJ,7302,"1,371","2,050,000",2 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3255423465-4-Constellation-Pl-311-Jersey-City-NJ-07305,4 Constellation Pl #311,Jersey City,NJ,7305,n/a,"302,650",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3263025973-61-Bleecker-St-Jersey-City-NJ-07307,61 Bleecker St,Jersey City,NJ,7307,n/a,"350,000",4 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3259285431-129-Prospect-St-3-Jersey-City-NJ-07307,129 Prospect St #3,Jersey City,NJ,7307,975,"575,000",3 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3207426474-98-Bright-St-2R-Jersey-City-NJ-07302,98 Bright St #2R,Jersey City,NJ,7302,665,"433,409",Condo,,
https://www.trulia.com/property/3058676675-50-Reservoir-Ave-201-Jersey-City-NJ-07307,50 Reservoir Ave #201,Jersey City,NJ,7307,993,"365,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3258097463-96-A-Suburbia-Dr-Jersey-City-NJ-07305,96 A Suburbia Dr,Jersey City,NJ,7305,825,"177,851",2 Bedrooms,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3101714938-982-W-Side-Ave-Jersey-City-NJ-07306,982 W Side Ave,Jersey City,NJ,7306,n/a,"338,545",Single-Family Home,,
https://www.trulia.com/property/1078203552-349-New-York-Ave-5-Jersey-City-NJ-07307,349 New York Ave #5,Jersey City,NJ,7307,"1,780","585,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3150179222-159-2nd-St-705-Jersey-City-NJ-07302,159 2nd St #705,Jersey City,NJ,7302,"1,411","899,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262171027-149-Grant-Ave-3C-Jersey-City-NJ-07305,149 Grant Ave #3C,Jersey City,NJ,7305,851,"125,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3235800319-284-Armstrong-Ave-Jersey-City-NJ-07305,284 Armstrong Ave,Jersey City,NJ,7305,n/a,"349,900",4 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3262537419-476-Monmouth-St-402-Jersey-City-NJ-07302,476 Monmouth St #402,Jersey City,NJ,7302,810,"699,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3209198393-39-Gardner-Ave-Jersey-City-NJ-07304,39 Gardner Ave,Jersey City,NJ,7304,n/a,"399,999",5 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3039241775-45-River-Dr-S-1509-Jersey-City-NJ-07310,45 River Dr S #1509,Jersey City,NJ,7310,"1,377","879,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3115179020-260-Harrison-Ave-207-Jersey-City-NJ-07304,260 Harrison Ave #207,Jersey City,NJ,7304,n/a,"274,000",2 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3231703458-74-Sterling-Ave-Jersey-City-NJ-07305,74 Sterling Ave,Jersey City,NJ,7305,n/a,"339,000",5 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/1049634157-292-Lembeck-Ave-Jersey-City-NJ-07305,292 Lembeck Ave,Jersey City,NJ,7305,n/a,"319,900",Single-Family Home,,
https://www.trulia.com/property/3259187336-4-Beacon-Way-509-Jersey-City-NJ-07304,4 Beacon Way #509,Jersey City,NJ,7304,"1,250","313,733",Condo,,
https://www.trulia.com/property/3263061986-72-Jefferson-Ave-2F-Jersey-City-NJ-07306,72 Jefferson Ave #2F,Jersey City,NJ,7306,600,"220,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3262768186-114-River-St-Jersey-City-NJ-07302,114 River St,Jersey City,NJ,7302,n/a,"2,349,000",5 Bedrooms,"3 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3135130925-233-7th-St-Jersey-City-NJ-07302,233 7th St,Jersey City,NJ,7302,n/a,"1,760,000",4 Bedrooms,3 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3066365881-405-Bergen-Ave-Jersey-City-NJ-07304,405 Bergen Ave,Jersey City,NJ,7304,n/a,"355,000",5 Bedrooms,3 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3016851144-4-Beacon-Way-403-Jersey-City-NJ-07304,4 Beacon Way #403,Jersey City,NJ,7304,n/a,"337,670",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/1028072800-2-Wegman-Ct-Jersey-City-NJ-07305,2 Wegman Ct,Jersey City,NJ,7305,n/a,"359,000",6 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3247276387-44-Prospect-St-1-D-Jersey-City-NJ-07307,44 Prospect St #1-D,Jersey City,NJ,7307,"1,457","449,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3148292919-286-Virginia-Ave-Jersey-City-NJ-07304,286 Virginia Ave,Jersey City,NJ,7304,n/a,"325,000",4 Bedrooms,"2 full, 1 partial Bathrooms",Single-Family Home
https://www.trulia.com/property/3259345229-264-3rd-St-1L-Jersey-City-NJ-07302,264 3rd St #1L,Jersey City,NJ,7302,836,"625,000",1 Bedroom,"1 full, 1 partial Bathrooms",Condo
