street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
3 Tanager Ct,7470,Wayne,NJ,Passaic,40.954036,-74.209747,Townhouse,NA,NA,1980,4791,NA,3,2,3/31/17,320000,27808,city,Wayne
3315 Warrens Way,7465,Wanaque,NJ,Passaic,41.044863,-74.28325,Condominium,2015,390833,2000,NA,1910,2,2,4/6/17,325000,30048,city,Wanaque
14 Summer Hill Rd,7470,Wayne,NJ,Passaic,40.978481,-74.237602,SingleFamily,2015,533201,1997,5662,2826,3,3,4/6/17,450000,27808,city,Wayne
143 Pine Tree Rd,7403,Bloomingdale,NJ,Passaic,41.019749,-74.333678,SingleFamily,2015,354491,1930,240,1077,NA,NA,4/6/17,309000,51034,city,Bloomingdale
25 Pearl St,7403,Bloomingdale,NJ,Passaic,41.005995,-74.331716,SingleFamily,2015,230030,1960,7405,NA,1,3,4/6/17,240000,51034,city,Bloomingdale
196 Columbia Ave,7055,Passaic,NJ,Passaic,40.867472,-74.124469,MultiFamily2To4,2015,396223,1954,3920,NA,4,8,4/6/17,470000,19870,city,Passaic
4111 Warrens Way,7465,Wanaque,NJ,Passaic,41.044303,-74.283559,Condominium,2015,297708,NA,NA,1768,2,2,4/6/17,318000,30048,city,Wanaque
99 Miller Ln,7456,Ringwood,NJ,Passaic,41.101836,-74.311649,SingleFamily,2015,558417,2003,91040,NA,3,3,4/6/17,565000,47392,city,Ringwood
2 Iron Forge Sq,7442,Pompton Lakes,NJ,Passaic,41.00657,-74.290764,Condominium,2015,184937,1986,NA,NA,2,2,4/6/17,165000,53952,city,Pompton Lakes
39 Braen Ave,7506,Hawthorne,NJ,Passaic,40.971537,-74.154586,SingleFamily,2015,339171,NA,8124,NA,1.5,2,4/6/17,184800,25074,city,Hawthorne
39 Aycrigg Ave,7055,Passaic,NJ,Passaic,40.848594,-74.123241,Condominium,2014,279465,1988,2613,1600,3,2,4/12/17,199000,19870,city,Passaic
38 Vreeland Ave,7055,Passaic,NJ,Passaic,40.865986,-74.122383,SingleFamily,2015,245335,NA,NA,NA,3,3,4/5/17,90000,19870,city,Passaic
35 Center St,7011,Clifton,NJ,Passaic,40.875583,-74.125297,MultiFamily2To4,2015,266561,NA,NA,NA,2,5,4/4/17,258000,24120,city,Clifton
11 N 17th St,7508,Prospect Park,NJ,Passaic,40.937398,-74.180661,SingleFamily,2015,194900,1940,6098,NA,1,3,4/3/17,125000,20068,city,Prospect Park
870 Rifle Camp Rd,7424,Woodland Park,NJ,Passaic,40.879123,-74.20021,SingleFamily,2015,283171,1950,24829,NA,2,3,4/3/17,210000,16217,city,Woodland Park
118 Cathay Rd,7013,Clifton,NJ,Passaic,40.884284,-74.178817,SingleFamily,2015,439675,1948,8712,NA,3,4,4/3/17,365000,24120,city,Clifton
45 Kaywin Ave,7506,Hawthorne,NJ,Passaic,40.965551,-74.147129,SingleFamily,2015,264971,1949,6433,1152,2,2,4/3/17,332000,25074,city,Hawthorne
69 Easedale Rd,7470,Wayne,NJ,Passaic,40.939949,-74.20298,Condominium,2015,327138,1987,4051,1742,3,2,4/3/17,425000,27808,city,Wayne
99 Central Ave,7508,North Haledon,NJ,Passaic,40.960293,-74.18853,SingleFamily,2015,362124,1965,14810,1824,2,4,4/3/17,323700,26185,city,North Haledon
224 Pompton Rd,7508,Haledon,NJ,Passaic,40.940269,-74.196197,SingleFamily,2015,269471,1950,12632,2182,2,5,4/3/17,146200,27808,city,Wayne
19 Dumont Ave,7013,Clifton,NJ,Passaic,40.894165,-74.169224,MultiFamily2To4,2015,264264,1940,13299,NA,2,2,4/3/17,251500,24120,city,Clifton
19 Roy Ct,7012,Clifton,NJ,Passaic,40.850047,-74.171141,SingleFamily,2015,291468,1958,7148,NA,2,3,4/3/17,350692,24120,city,Clifton
105 Bloomfield Ave,7503,Paterson,NJ,Passaic,40.897146,-74.162708,MultiFamily2To4,2015,166238,NA,2613,1773,2,4,3/31/17,170000,7165,neighborhood,South Paterson
16 Vineyard Pl,7055,Passaic,NJ,Passaic,40.859111,-74.131487,MultiFamily2To4,2015,403960,2008,3179880,NA,4,6,3/31/17,410000,19870,city,Passaic
1007 Rinwood Ave,7420,Wanaque,NJ,Passaic,41.0269,-74.2976,Unknown,NA,NA,1940,NA,NA,2,4,NA,NA,NA,NA,NA
8 Van Dam Ave,7403,Bloomingdale,NJ,Passaic,41.00194,-74.322125,SingleFamily,2016,213977,1912,6098,NA,1,2,3/31/17,122350,51034,city,Bloomingdale
658 Lincoln Ave,7442,Pompton Lakes,NJ,Passaic,40.998079,-74.285322,SingleFamily,2015,298548,1940,12196,NA,2,4,3/31/17,158000,53952,city,Pompton Lakes
87 E 4th St,7011,Clifton,NJ,Passaic,40.89001,-74.13533,SingleFamily,2015,286522,1900,3001,1500,2,3,3/31/17,325000,24120,city,Clifton
2 Mullen Ave,7465,Wanaque,NJ,Passaic,41.053635,-74.285914,SingleFamily,2015,273002,1990,9544,1475,2.5,3,3/31/17,255000,30048,city,Wanaque
66 Turnberry Rd,7424,Little Falls,NJ,Passaic,40.880886,-74.220352,SingleFamily,2015,493358,1995,5662,NA,4,4,3/31/17,549900,43491,city,Little Falls
47 Battle Ridge Trl,7512,Totowa,NJ,Passaic,40.919179,-74.215021,SingleFamily,2015,608600,1976,40075,2552,2.1,4,3/31/17,410000,27446,city,Totowa
181 Llewellyn Ave,7506,HAWTHORNE,NJ,Passaic,40.945873,-74.157333,SingleFamily,2015,283616,1925,4199,1180,NA,NA,10/19/05,2926,25074,city,Hawthorne
8611 Brittany Dr,7470,Wayne,NJ,Passaic,40.965705,-74.239082,SingleFamily,2015,305305,1995,NA,1628,2,2,3/31/17,275000,27808,city,Wayne
470 Madison Ave,7524,Paterson,NJ,Passaic,40.924748,-74.152157,MultiFamily2To4,2015,162535,1930,2613,2427,3,5,3/31/17,90000,190055,neighborhood,Riverside
1118 Colfax Ave,7442,Pompton Lakes,NJ,Passaic,41.015628,-74.269368,SingleFamily,2015,304537,1960,9147,NA,3,4,1/29/01,19000,53952,city,Pompton Lakes
