street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
513 Wills Rd,7850,Landing,NJ,Morris,40.91126,-74.654173,SingleFamily,2016,274126,1960,7405,2200,2,4,4/18/17,250000,398431,city,Roxbury Township
34 Weston Ave,7928,Chatham,NJ,Morris,40.744818,-74.378305,SingleFamily,2015,590751,1930,4791,NA,3,3,4/17/17,686500,41940,city,Chatham
126 Madison Ave,7940,Madison,NJ,Morris,40.765517,-74.429282,SingleFamily,2015,896781,1960,12632,2323,3,5,4/17/17,529000,53105,city,Madison
142 Summit Rd,7932,Florham Park,NJ,Morris,40.776176,-74.378695,SingleFamily,2015,1499000,1988,46609,6171,6,5,4/17/17,1198000,38545,city,Florham Park
12 Sleepy Hollow Rd,7834,Denville,NJ,Morris,40.86475,-74.498543,SingleFamily,2015,438210,1957,21780,2544,4,3,4/17/17,495000,29899,city,Denville
141 Belleview Ave,7405,Butler,NJ,Morris,40.996057,-74.331218,SingleFamily,2015,383394,1952,16117,1550,2,3,4/17/17,392000,48902,city,Butler
1 Sioux Ave,7034,Lake Hiawatha,NJ,Morris,40.877735,-74.376534,SingleFamily,2015,204004,2017,9583,2500,3,5,4/21/17,540000,396009,city,Parsippany-Troy Hills Township
105 Notch Rd,7438,Oak Ridge,NJ,Morris,41.028374,-74.475091,SingleFamily,2015,344328,1986,30927,NA,3,4,4/17/17,400000,12117,city,Jefferson Township
40 Glen Rd,7046,Mountain Lakes,NJ,Morris,40.895561,-74.433418,SingleFamily,2015,1997895,1956,31494,5900,5,6,4/17/17,1940000,32998,city,Mountain Lakes
12 Baccarat Ct,7045,Montville,NJ,Morris,40.907461,-74.385365,Condominium,2015,484842,1990,4356,2405,2.5,2,4/17/17,550000,43583,city,Montville
33 Rainbow Trl,7046,Mountain Lakes,NJ,Morris,40.887499,-74.460079,SingleFamily,2015,463890,1960,18730,2500,3,4,4/17/17,554000,32998,city,Mountain Lakes
20 Fulton St,7045,Montville,NJ,Morris,40.911022,-74.391273,SingleFamily,2015,319344,1930,9147,1296,2,3,4/17/17,335000,43583,city,Montville
10 Nokomis Ave,7866,Rockaway,NJ,Morris,40.915161,-74.516335,SingleFamily,2015,270140,1960,11413,1584,2,3,4/17/17,302000,396484,city,Rockaway Township
26 S Valley Rd,7035,Lincoln Park,NJ,Morris,40.911947,-74.273619,SingleFamily,2015,191700,1940,7405,840,1,3,4/17/17,230000,25599,city,Lincoln Park
308 Pitney Pl,7960,Morristown,NJ,Morris,40.786274,-74.456359,Condominium,2015,165563,1965,NA,NA,1,1,4/17/17,205000,398997,city,Morris Township
3 Lalique Dr,7045,Montville,NJ,Morris,40.907812,-74.381435,Condominium,2015,594886,1997,4356,2622,3,3,4/17/17,615000,43583,city,Montville
154 Valley View Dr,7866,Rockaway,NJ,Morris,40.93215,-74.50079,SingleFamily,2015,335983,1957,15246,2078,2,3,4/17/17,335000,396484,city,Rockaway Township
6 Henning Ter,7834,Denville,NJ,Morris,40.862005,-74.505527,Condominium,2015,535849,2004,NA,2340,4,4,4/17/17,506000,29899,city,Denville
11 Center St,7857,Netcong,NJ,Morris,40.896264,-74.706641,SingleFamily,2015,384500,1960,15000,2700,4,4,4/17/17,305000,39960,city,Netcong
21 Ludlow St,7885,Wharton,NJ,Morris,40.932109,-74.589098,SingleFamily,2015,154264,1950,10018,NA,1,2,4/17/17,69900,12117,city,Jefferson Township
66 E Springtown Rd,7853,Long Valley,NJ,Morris,40.801746,-74.790043,SingleFamily,2015,477300,1986,120225,3481,3,5,4/17/17,445000,49769,city,Long Valley
29 Ironia Rd,7869,Randolph,NJ,Morris,40.820641,-74.624856,SingleFamily,2015,541561,1989,36590,3250,4,4,4/21/17,569000,13437,city,Randolph
15 Curtis St,7801,Dover,NJ,Morris,40.875704,-74.551725,SingleFamily,2015,238000,1950,6098,1824,1,3,4/17/17,247000,11144,city,Dover
28 Winding Way,7054,Parsippany,NJ,Morris,40.881372,-74.426964,SingleFamily,2015,480156,1977,14810,2332,3,4,4/14/17,530000,396009,city,Parsippany-Troy Hills Township
52 Hill Hollow Rd,7849,Lake Hopatcong,NJ,Morris,40.954305,-74.606464,SingleFamily,2015,437429,2002,10890,2640,3,5,4/14/17,455000,12117,city,Jefferson Township
107 Sunrise Dr,7933,Gillette,NJ,Morris,40.670207,-74.468542,Townhouse,2015,338576,1987,1742,NA,3,3,4/13/17,360000,397220,city,Long Hill Township
25 Spring St,7928,Chatham,NJ,Morris,40.730106,-74.40936,SingleFamily,2015,927762,1929,41382,1902,2,4,4/13/17,790000,397771,city,Chatham Township
32 Lenape Trl,7928,Chatham,NJ,Morris,40.737039,-74.397529,SingleFamily,2015,653846,2016,24393,4600,6,5,4/21/17,1699000,397771,city,Chatham Township
25 Meyersville Rd,7933,Gillette,NJ,Morris,40.697968,-74.446034,SingleFamily,2016,531264,1950,45737,2400,3,3,4/13/17,655000,397220,city,Long Hill Township
55 Della Ave,7444,Pompton Plains,NJ,Morris,40.953907,-74.298775,SingleFamily,2015,342363,1950,7405,1294,2,3,4/13/17,200000,NA,NA,NA
318 Franklin Rd,7834,Denville,NJ,Morris,40.876564,-74.506508,SingleFamily,NA,NA,2011,295772,8502,7,6,4/13/17,1408000,29899,city,Denville
13 Locust Trl,7834,Denville,NJ,Morris,40.883936,-74.496598,SingleFamily,2016,296048,1975,3920,1200,2,3,4/13/17,329000,29899,city,Denville
24 Troll Ln,7866,Rockaway,NJ,Morris,40.958172,-74.497424,SingleFamily,2015,243609,1960,17424,NA,2,2,4/21/17,228000,396484,city,Rockaway Township
123 Fairmount Ave,7930,Chester,NJ,Morris,40.780399,-74.693127,SingleFamily,2015,360623,1969,18730,NA,3,2,4/21/17,3390000,395751,city,Chester Township
92 Winding Hill Dr,7840,Hackettstown,NJ,Morris,40.850211,-74.79453,SingleFamily,2015,309600,2002,4356,2186,3,4,4/13/17,340000,397185,city,Mt Olive Township
7 Ashland Rd,7940,Madison,NJ,Morris,40.755191,-74.403385,SingleFamily,2015,568257,1966,10890,NA,3,4,4/12/17,680000,53105,city,Madison
12 Garden Pl,7928,Chatham,NJ,Morris,40.74678,-74.39424,SingleFamily,NA,NA,1928,4792,NA,3,3,NA,NA,41940,city,Chatham
52 Watchung Ave,7928,CHATHAM,NJ,Morris,40.731539,-74.382401,SingleFamily,2015,587159,1906,26136,3000,4,5,4/12/17,810000,41940,city,Chatham
72 Spring Brook Rd,7960,Morristown,NJ,Morris,40.775293,-74.485079,SingleFamily,2015,691501,1958,29185,3165,3,4,4/12/17,625000,398997,city,Morris Township
15 Beech Ln,7960,Morristown,NJ,Morris,40.764952,-74.510007,Condominium,2015,351492,1983,4356,1545,3,2,4/12/17,465000,397524,city,Harding Township
240 Longwood Ave,7928,Chatham,NJ,Morris,40.73097,-74.403239,SingleFamily,2015,1104380,1985,20037,2949,4,4,4/12/17,1300000,397771,city,Chatham Township
326 Cambridge Dr,7405,Butler,NJ,Morris,41.011506,-74.360629,Condominium,2015,281254,NA,NA,NA,2,2,4/12/17,250000,48902,city,Butler
4 Lenape Trl,7438,Oak Ridge,NJ,Morris,41.00757,-74.522078,SingleFamily,2015,238493,1930,3920,1002,1,2,4/10/17,237100,12117,city,Jefferson Township
9 Canterbury Way,7960,Morristown,NJ,Morris,40.806315,-74.504053,SingleFamily,2015,583471,1972,15246,2538,3,4,4/10/17,595000,398997,city,Morris Township
81 E Glen Rd,7834,Denville,NJ,Morris,40.918373,-74.460451,SingleFamily,2015,387642,1954,12196,NA,2,4,4/10/17,375000,29899,city,Denville
22 Glattly Dr,7834,Denville,NJ,Morris,40.8611,-74.507395,Townhouse,2015,586418,2005,NA,3400,4,4,4/10/17,595000,29899,city,Denville
59 Western Ave,7960,Morristown,NJ,Morris,40.796683,-74.488509,MultiFamily2To4,2016,617823,1890,7949,4030,4,7,4/10/17,700000,53420,city,Morristown
41 Atno Ave,7960,Morristown,NJ,Morris,40.801186,-74.484759,SingleFamily,2015,412954,1876,6778,2325,4,5,4/10/17,430000,53420,city,Morristown
808 River Pl,7405,Butler,NJ,Morris,41.00553,-74.344355,Condominium,2015,340062,2000,54737,1788,3,2,4/10/17,315000,48902,city,Butler
154 White Meadow Rd,7866,Rockaway,NJ,Morris,40.930107,-74.510885,SingleFamily,2015,215360,1949,7971,970,NA,NA,4/10/17,142200,396484,city,Rockaway Township
12 Little Doe Run,7438,Oak Ridge,NJ,Morris,41.03179,-74.499082,SingleFamily,2015,369169,1997,7405,2000,3,4,4/10/17,378000,12117,city,Jefferson Township
611 Birch St,7005,Boonton,NJ,Morris,40.906728,-74.410588,MultiFamily2To4,2015,281247,1910,3049,NA,2,6,4/10/17,350000,3752,city,Boonton
2 Beach Ln,7945,Mendham,NJ,Morris,40.757573,-74.621841,SingleFamily,2015,1322527,1999,55756,5047,5,4,4/10/17,1205000,397829,city,Mendham Township
480 Cherry Ln,7945,Mendham,NJ,Morris,40.764511,-74.581663,SingleFamily,2015,1502564,1981,273121,NA,4,4,4/10/17,1399000,397829,city,Mendham Township
6 Overlook Dr,7853,Long Valley,NJ,Morris,40.77614,-74.762303,SingleFamily,2015,330900,1965,54450,1800,1.5,3,4/10/17,310000,49769,city,Long Valley
3 Farmstead Ct E,7869,Randolph,NJ,Morris,40.826315,-74.596969,SingleFamily,2015,633636,2014,24829,3957,5,4,4/7/17,750000,13437,city,Randolph
7 Welsh Farm Rd,7853,Long Valley,NJ,Morris,40.787944,-74.775611,Townhouse,NA,NA,2015,3484,NA,2.5,3,NA,NA,49769,city,Long Valley
20 Cove Rd,7856,Mount Arlington,NJ,Morris,40.940905,-74.623558,SingleFamily,2015,177761,1938,4791,NA,1,2,4/10/17,77000,6060,city,Mount Arlington
113 Allen St,7857,Netcong,NJ,Morris,40.90176,-74.695215,SingleFamily,2015,239100,1927,6098,1320,1,3,4/10/17,130000,39960,city,Netcong
110 High St,7869,Randolph,NJ,Morris,40.866294,-74.551732,SingleFamily,2015,310402,1947,9147,NA,2,3,4/10/17,415000,13437,city,Randolph
86 S Morris St,7801,Dover,NJ,Morris,40.88105,-74.556937,MultiFamily2To4,2015,304400,1864,14501,2900,3,5,4/10/17,307000,11144,city,Dover
9C Leva Dr # 309,7960,Morristown,NJ,Morris,40.768566,-74.483437,Condominium,2015,287528,1992,3398,1300,NA,NA,4/7/17,360000,398997,city,Morris Township
103 N Passaic Ave,7928,Chatham,NJ,Morris,40.745527,-74.378747,SingleFamily,2015,503199,1948,5662,1271,1,3,4/7/17,500000,41940,city,Chatham
30 Roosevelt Ave,7928,Chatham,NJ,Morris,40.741272,-74.374949,SingleFamily,2015,561791,1953,5662,1232,2,3,4/7/17,670000,41940,city,Chatham
6 Whitney Farm Pl,7960,Morristown,NJ,Morris,40.7652,-74.495,Condominium,NA,NA,2015,NA,2068,3,2,4/7/17,690000,398997,city,Morris Township
50 Glenwild Rd,7940,Madison,NJ,Morris,40.756313,-74.431009,SingleFamily,2015,1017980,2005,15860,3550,4,5,4/7/17,969014,53105,city,Madison
308 Chatfield Dr,7444,Pompton Plains,NJ,Morris,40.964648,-74.319401,SingleFamily,2015,257382,1993,14374,NA,2,2,4/7/17,270000,NA,NA,NA
36 Arbor Ave,7866,Rockaway,NJ,Morris,40.89266,-74.526348,SingleFamily,2015,417162,1998,4748,1946,NA,NA,4/7/17,390000,396484,city,Rockaway Township
12 Pitman Rd,7054,Parsippany,NJ,Morris,40.851334,-74.442559,SingleFamily,2015,315128,1984,6098,NA,2,4,4/7/17,425000,396009,city,Parsippany-Troy Hills Township
16 Valley Rd,7834,Denville,NJ,Morris,40.897978,-74.490857,SingleFamily,2015,351209,1937,6098,NA,3,3,4/7/17,456000,29899,city,Denville
41 Macleay Rd,7045,Montville,NJ,Morris,40.923278,-74.383501,SingleFamily,2015,574172,1977,26572,2450,3,4,4/7/17,405000,43583,city,Montville
20 Tower Hill Rd,7046,Mountain Lakes,NJ,Morris,40.891528,-74.445212,SingleFamily,2015,1071001,1950,38332,3919,5,5,4/7/17,1280000,32998,city,Mountain Lakes
1 Ogdon Ct,7438,Oak Ridge,NJ,Morris,41.035895,-74.50907,Townhouse,2015,276694,1988,NA,1483,3,3,4/7/17,305000,12117,city,Jefferson Township
48 Longview Dr,7981,Whippany,NJ,Morris,40.806189,-74.425264,SingleFamily,2015,433277,1954,14810,1480,3,3,4/7/17,520000,189064,city,Hanover
79 Sunset Trl,7834,Denville,NJ,Morris,40.895655,-74.489157,SingleFamily,2015,265083,1935,2613,742,1,2,4/7/17,265000,29899,city,Denville
11 Nokomis Ave,7866,Rockaway,NJ,Morris,40.915262,-74.515415,SingleFamily,2015,320945,1961,13068,1900,3,3,4/7/17,365000,396484,city,Rockaway Township
27 Sharon Dr,7936,East Hanover,NJ,Morris,40.809712,-74.364216,SingleFamily,2015,346590,1995,NA,1457,2,3,4/7/17,397000,8759,city,East Hanover
91 Patriots Rd,7950,Morris Plains,NJ,Morris,40.855082,-74.491763,Townhouse,2015,302334,1982,2744,1684,3,3,4/7/17,425001,396009,city,Parsippany-Troy Hills Township
33 Aqueduct Ave,7444,Pompton Plains,NJ,Morris,40.961719,-74.299262,SingleFamily,2015,515827,1914,32670,3059,3,4,4/7/17,640000,NA,NA,NA
2205 Ramapo Ct,7457,Riverdale,NJ,Morris,40.996222,-74.321907,Condominium,2015,282208,2000,1157,1152,2,2,4/7/17,300000,13534,city,Riverdale
115 Franklin Ave,7866,Rockaway,NJ,Morris,40.896202,-74.513668,SingleFamily,2015,189590,1918,8800,939,1,2,4/7/17,56864,396484,city,Rockaway Township
12 Caroline Foster Ct,7960,Morristown,NJ,Morris,40.819426,-74.514745,Townhouse,NA,NA,1995,4791,NA,3,2,4/7/17,385000,398997,city,Morris Township
9 Huron Ave,7034,Lake Hiawatha,NJ,Morris,40.876592,-74.373959,SingleFamily,2015,242744,1961,6098,2000,2,3,4/7/17,285000,396009,city,Parsippany-Troy Hills Township
20 Sleepy Hollow Dr,7438,Oak Ridge,NJ,Morris,41.015183,-74.523408,SingleFamily,2015,474585,1998,43560,3644,4,4,4/7/17,405000,12117,city,Jefferson Township
73 Whisper Way E,7852,Ledgewood,NJ,Morris,40.867059,-74.659686,Townhouse,2015,188139,1999,8276,937,1,1,4/7/17,218000,398431,city,Roxbury Township
72 Kenvil Ave,7876,Succasunna,NJ,Morris,40.873175,-74.631162,SingleFamily,2015,169995,1925,15681,NA,1,2,4/7/17,198000,47885,city,Succasunna
19 Manor Pkwy,7852,Ledgewood,NJ,Morris,40.887584,-74.658142,SingleFamily,2015,194542,1955,6098,NA,1,2,4/7/17,195000,398431,city,Roxbury Township
1 Moller Pl,7801,Dover,NJ,Morris,40.881973,-74.556045,MultiFamily2To4,NA,NA,1920,16552,3197,3,7,NA,NA,11144,city,Dover
43 Pleasant Hill Rd,7869,Randolph,NJ,Morris,40.836572,-74.635658,SingleFamily,2015,385465,1983,70567,1,3,4,4/7/17,375000,13437,city,Randolph
527 Dell Rd,7850,Landing,NJ,Morris,40.911864,-74.650369,SingleFamily,2015,236350,1952,11325,1232,1,2,4/7/17,242000,6060,city,Mount Arlington
146 Arrowgate Dr,7869,Randolph,NJ,Morris,40.857367,-74.606609,Condominium,2015,381137,2000,915,2042,3,3,4/12/17,360000,13437,city,Randolph
17 Evita Ter,7853,Long Valley,NJ,Morris,40.829652,-74.784994,SingleFamily,2015,703600,2001,96267,4145,3,4,4/7/17,665000,49769,city,Long Valley
521 Davsel Rd,7850,Landing,NJ,Morris,40.909477,-74.646561,SingleFamily,2016,258256,1978,7405,1872,2,4,4/17/17,169000,398431,city,Roxbury Township
10 Squire Hill Rd,7853,Long Valley,NJ,Morris,40.805372,-74.757532,SingleFamily,2015,633400,1989,106286,3430,5,4,4/7/17,566000,49769,city,Long Valley
12 Pinegrove Rd,7828,Budd Lake,NJ,Morris,40.870042,-74.758141,SingleFamily,2015,265800,1988,10018,NA,3,4,4/7/17,231000,35236,city,Budd Lake
166 Sand Spring Rd,7960,Morristown,NJ,Morris,40.768292,-74.506812,SingleFamily,2015,295163,1930,8568,1260,NA,NA,4/6/17,305000,397524,city,Harding Township
112 Greenwood Ave,7440,Pequannock,NJ,Morris,40.953534,-74.28623,SingleFamily,2015,251434,1935,15002,1522,NA,NA,4/6/17,170000,6468,city,Pequannock
126 Belleview Ave,7405,Butler,NJ,Morris,40.996996,-74.332027,SingleFamily,2015,263760,1954,9147,960,1.5,2,4/6/17,259900,48902,city,Butler
2 Erie Ave,7866,Rockaway,NJ,Morris,40.929279,-74.508538,SingleFamily,2015,214608,1948,5662,1030,1,3,4/6/17,135000,396484,city,Rockaway Township
51 Thurmont Rd,7834,Denville,NJ,Morris,40.880783,-74.484054,SingleFamily,2015,358351,1967,53143,1024,NA,NA,4/6/17,325000,29899,city,Denville
8 Mary Ann Rd,7438,Oak Ridge,NJ,Morris,41.028306,-74.487404,SingleFamily,2015,243085,1960,19166,1477,2,4,4/6/17,120100,12117,city,Jefferson Township
8 Glenwood Rd,7834,Denville,NJ,Morris,40.88055,-74.45859,SingleFamily,2015,373770,1948,18730,1911,3,3,4/6/17,420000,396009,city,Parsippany-Troy Hills Township
606 Daren Ln,7803,Mine Hill,NJ,Morris,40.86595,-74.604433,Condominium,2015,271400,1984,1525,1686,3,2,4/6/17,262000,50250,city,Mine Hill
7 Slope Dr,7801,Dover,NJ,Morris,40.898011,-74.544089,SingleFamily,2015,297745,1967,10454,NA,3,4,4/6/17,350000,11144,city,Dover
43 Ridgeline Dr,7853,Long Valley,NJ,Morris,40.795874,-74.728386,SingleFamily,2015,1209200,2008,177724,NA,7,6,4/6/17,785000,395751,city,Chester Township
34 Lenox Rd,7866,Rockaway,NJ,Morris,40.90313,-74.531542,SingleFamily,2015,543609,1992,17424,2852,3,4,4/6/17,470000,396484,city,Rockaway Township
22 Jefferson Dr,7836,Flanders,NJ,Morris,40.871208,-74.679502,SingleFamily,2015,397621,1973,32526,2027,NA,NA,4/6/17,340000,398431,city,Roxbury Township
12 Mulberry Ln,7856,Mount Arlington,NJ,Morris,40.898056,-74.645808,SingleFamily,2015,401484,1998,NA,2282,3,3,4/6/17,370000,6060,city,Mount Arlington
25166 Westview,7885,Wharton,NJ,Morris,40.910454,-74.585487,Condominium,2015,221880,1983,6887,1473,NA,NA,4/6/17,230000,9195,city,Wharton
1 Frank St,7847,Kenvil,NJ,Morris,40.87791,-74.615128,SingleFamily,2015,218174,1950,11325,1248,2,3,4/6/17,295000,NA,NA,NA
5 Bird Ln,7849,Lake Hopatcong,NJ,Morris,40.945518,-74.619932,SingleFamily,2015,237554,1950,5227,1478,1,3,4/6/17,90000,12117,city,Jefferson Township
29 Sharon Dr,7936,East Hanover,NJ,Morris,40.809558,-74.364385,SingleFamily,2015,315172,1995,NA,1277,2,2,4/5/17,397000,8759,city,East Hanover
102 Greenwich Ct,7940,Madison,NJ,Morris,40.770904,-74.415856,Condominium,2015,521864,1984,NA,NA,3,2,4/4/17,505000,53105,city,Madison
112 Spring Brook Rd,7960,Morristown,NJ,Morris,40.774604,-74.480111,SingleFamily,2015,534492,1950,23086,NA,3,4,4/4/17,575000,398997,city,Morris Township
44 Britten Rd,7935,Green Village,NJ,Morris,40.736112,-74.443808,SingleFamily,2015,625082,1740,52272,2904,1.5,3,4/4/17,535000,397771,city,Chatham Township
96 Hopper Ave,7444,Pompton Plains,NJ,Morris,40.969518,-74.307405,SingleFamily,2015,603251,1960,18195,3300,4,4,4/4/17,600000,NA,NA,NA
2B Yacenda Dr,7950,Morris Plains,NJ,Morris,40.860758,-74.496951,Condominium,2015,325791,1984,10018,NA,3,2,4/4/17,313500,396009,city,Parsippany-Troy Hills Township
4 Brandon Ct,7405,Butler,NJ,Morris,40.989278,-74.342718,Townhouse,NA,NA,2010,61419,NA,3,3,NA,NA,48902,city,Butler
5 Claire Ct,7936,East Hanover,NJ,Morris,40.80819,-74.365557,Condominium,2015,308662,1995,NA,1227,2,2,4/4/17,345000,8759,city,East Hanover
30 Ronald Rd,7034,Lake Hiawatha,NJ,Morris,40.885069,-74.387438,SingleFamily,2015,286814,1962,6011,1900,2,3,4/4/17,339000,396009,city,Parsippany-Troy Hills Township
21 Meriden Rd,7866,Rockaway,NJ,Morris,40.932499,-74.481902,SingleFamily,2015,229967,1940,17424,660,1,2,4/4/17,230000,396484,city,Rockaway Township
54 Washington Ct,7082,Towaco,NJ,Morris,40.9212,-74.351623,Townhouse,2015,346855,1990,NA,NA,3,2,4/4/17,319000,43583,city,Montville
15 Skyline Dr,7960,Morristown,NJ,Morris,40.785329,-74.494235,SingleFamily,2015,529801,1964,23958,1677,3,4,4/4/17,349650,398997,city,Morris Township
20 Mitchell Rd,7054,Parsippany,NJ,Morris,40.844905,-74.399652,SingleFamily,2015,400663,1970,14810,1956,3,4,4/4/17,465000,396009,city,Parsippany-Troy Hills Township
123 Glover St,7005,Boonton,NJ,Morris,40.913421,-74.412291,SingleFamily,2015,371349,1949,29534,1544,NA,NA,NA,NA,3752,city,Boonton
10 Heritage Ct,7438,Oak Ridge,NJ,Morris,41.032145,-74.509919,Condominium,2015,192777,1988,NA,1220,2,2,4/4/17,27000,12117,city,Jefferson Township
125 High St,7869,Randolph,NJ,Morris,40.867998,-74.550017,SingleFamily,2015,259663,1941,20908,1200,2,3,4/4/17,312000,13437,city,Randolph
3114 Franklin Ln,7866,Rockaway,NJ,Morris,40.91324,-74.545769,Condominium,2015,192589,2002,1286,1286,2,2,4/4/17,249900,396484,city,Rockaway Township
20 Carlton Rd,7836,Flanders,NJ,Morris,40.860705,-74.704184,SingleFamily,2015,449600,1995,26571,2700,3,4,4/4/17,578000,397185,city,Mt Olive Township
199 Woods Edge Dr,7876,Succasunna,NJ,Morris,40.865523,-74.653444,Townhouse,2015,201403,1992,20037,1040,2,2,4/4/17,225000,47885,city,Succasunna
53 Pine St,7885,Wharton,NJ,Morris,40.901455,-74.584524,Condominium,2015,148501,1920,NA,900,1,3,4/4/17,80000,9195,city,Wharton
380 North Rd,7930,Chester,NJ,Morris,40.817107,-74.637959,SingleFamily,2016,392229,1965,93218,2000,2,3,4/4/17,495000,395751,city,Chester Township
23 Eyland Ave,7876,Succasunna,NJ,Morris,40.862529,-74.634705,SingleFamily,2015,244092,1909,12196,NA,2,3,4/4/17,290000,47885,city,Succasunna
60 East Ave,7840,Hackettstown,NJ,Morris,40.848063,-74.813859,SingleFamily,2015,271700,1957,27442,NA,2,3,4/4/17,255000,397995,city,Washington Township
7 Read Rd,7876,Succasunna,NJ,Morris,40.845711,-74.677157,SingleFamily,2015,303095,1968,49658,1568,1,3,4/4/17,300000,47885,city,Succasunna
3 Guerin Ln,7869,RANDOLPH,NJ,Morris,40.838543,-74.609805,SingleFamily,2015,318161,1960,87120,1260,2,2,3/27/17,259000,13437,city,Randolph
31 Laurie Rd,7850,Landing,NJ,Morris,40.908281,-74.653794,SingleFamily,2015,230828,1951,14810,2100,2,4,4/4/17,257500,398431,city,Roxbury Township
8 Beaver Dam Rd,7869,Randolph,NJ,Morris,40.842388,-74.547213,SingleFamily,2015,484107,1961,27007,3118,3,5,4/17/17,380000,13437,city,Randolph
29 Ferro Monte Ave,7847,Kenvil,NJ,Morris,40.882325,-74.618503,SingleFamily,2015,192865,1940,5227,732,2,3,4/11/17,251000,NA,NA,NA
810 River Pl,7405,Butler,NJ,Morris,41.00553,-74.344355,Condominium,2015,304132,2008,54737,1442,3,2,4/3/17,305000,48902,city,Butler
13 Carolyn Ct,7960,Morristown,NJ,Morris,40.781341,-74.477182,Townhouse,2015,342687,1986,2613,NA,2.5,3,4/3/17,475500,53420,city,Morristown
14 Kensington Rd APT A,7928,Chatham,NJ,Morris,40.721676,-74.394064,Condominium,2015,228590,1984,14375,802,NA,NA,3/31/17,277000,397771,city,Chatham Township
197 Village Rd,7935,Green Village,NJ,Morris,40.740271,-74.46059,SingleFamily,2015,924602,1922,69260,5400,5,5,3/31/17,919000,397524,city,Harding Township
30 Lynn Ct,7932,Florham Park,NJ,Morris,40.760238,-74.391813,Condominium,2015,300000,1978,NA,940,2,2,3/31/17,330000,38545,city,Florham Park
80 Green Ave,7940,Madison,NJ,Morris,40.753877,-74.421055,SingleFamily,2015,1397892,1927,26136,4351,4,5,3/31/17,1679000,53105,city,Madison
126 Lafayette Ave,7928,Chatham,NJ,Morris,40.737502,-74.393851,SingleFamily,2015,655742,1932,7405,1848,3,3,3/31/17,777000,41940,city,Chatham
85 Canterbury Rd,7928,Chatham,NJ,Morris,40.723531,-74.392509,Townhouse,2015,424929,1985,31363,NA,2.5,2,3/31/17,505000,397771,city,Chatham Township
73 Canfield Rd,7960,Morristown,NJ,Morris,40.780433,-74.451316,SingleFamily,2015,672461,1964,34848,3550,4,5,3/31/17,850000,398997,city,Morris Township
31 Spring Brook Rd,7960,Morristown,NJ,Morris,40.775522,-74.491279,SingleFamily,2015,861341,1927,18295,3160,5,4,3/31/17,866000,398997,city,Morris Township
5411 Sanctuary Blvd,7457,Riverdale,NJ,Morris,40.99104,-74.32298,Condominium,2015,265809,2008,NA,1038,1,2,3/31/17,259700,13534,city,Riverdale
12 Madison Ct,7045,Montville,NJ,Morris,40.88189,-74.367033,Townhouse,2015,421836,1992,13503,2100,2.5,3,3/31/17,430000,43583,city,Montville
145 Washington Ave,7960,Morristown,NJ,Morris,40.790127,-74.457067,SingleFamily,2016,440590,1920,10018,NA,2,3,3/31/17,617000,53420,city,Morristown
19 Wisteria Ter,7960,Morristown,NJ,Morris,40.80598,-74.488785,SingleFamily,2015,383842,1932,7196,1411,2,3,3/31/17,439900,53420,city,Morristown
48 Monroe St,7960,Morristown,NJ,Morris,40.807368,-74.467297,SingleFamily,2015,199641,1961,8276,NA,2,3,3/31/17,282000,398997,city,Morris Township
53 Tomahawk Trl,7834,Denville,NJ,Morris,40.895087,-74.49438,SingleFamily,2015,342611,1930,20473,1719,2,3,3/31/17,353000,29899,city,Denville
203 Old Beach Glen Rd,7005,Boonton,NJ,Morris,40.935506,-74.452496,SingleFamily,2015,580773,1986,88426,3400,4,4,3/31/17,630000,396484,city,Rockaway Township
21 W Hanover Ave,7950,Morris Plains,NJ,Morris,40.822626,-74.483036,SingleFamily,2015,391021,1790,8712,2714,2,3,3/31/17,340000,53418,city,Morris Plains
1 Knoll Top Ct,7834,Denville,NJ,Morris,40.858045,-74.522762,SingleFamily,2015,950452,1996,33933,3608,3,5,3/31/17,765000,29899,city,Denville
5 Harter Rd,7960,Morristown,NJ,Morris,40.778201,-74.49902,SingleFamily,2015,660596,1982,27007,3100,3.5,5,8/31/16,730000,398997,city,Morris Township
10 Ironwood Rd,7960,Morristown,NJ,Morris,40.769656,-74.494799,SingleFamily,2015,711231,1980,38463,2499,4,4,8/31/16,805500,398997,city,Morris Township
52 Symor Dr,7960,Morristown,NJ,Morris,40.774937,-74.461182,SingleFamily,2015,620585,1964,17859,3062,4,4,8/18/16,740000,398997,city,Morris Township
3 Birch Ln,7960,Morristown,NJ,Morris,40.764759,-74.510387,SingleFamily,2015,349640,1979,2613,1568,2.5,2,10/19/16,404500,397524,city,Harding Township
20 Cadence Ct,7960,Morristown,NJ,Morris,40.772596,-74.452841,Condominium,2015,469923,1993,1307,1332,NA,NA,9/19/16,555750,398997,city,Morris Township
7 Symor Dr,7960,Morristown,NJ,Morris,40.774997,-74.4581,SingleFamily,2015,498897,1957,12196,2026,2.5,4,12/16/16,630000,398997,city,Morris Township
19 Symor Dr,7960,Morristown,NJ,Morris,40.773626,-74.459482,SingleFamily,2015,526215,1965,15246,2742,3,4,12/1/16,620000,398997,city,Morris Township
